activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,12711859,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(O)cc3F)s2)c(F)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '16.33', 'le': '0.31', 'lle': '-0.23', 'sei': '15.35'}",CHEMBL2332578,,CHEMBL2332578,6.21,False,http://www.openphacts.org/units/Nanomolar,1866318,=,1,True,=,,EC50,nM,,615.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.615
,12711860,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc(O)cc2Cl)sc1-c1ccc(O)cc1Cl,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '19.92', 'le': '0.43', 'lle': '0.89', 'sei': '17.29'}",CHEMBL2332577,,CHEMBL2332577,7.00,False,http://www.openphacts.org/units/Nanomolar,1866317,=,1,True,=,,EC50,nM,,101.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.101
,12711861,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc(O)cc2F)sc1-c1ccc(O)cc1F,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '19.95', 'le': '0.39', 'lle': '1.27', 'sei': '15.69'}",CHEMBL2332576,,CHEMBL2332576,6.35,False,http://www.openphacts.org/units/Nanomolar,1866316,=,1,True,=,,EC50,nM,,447.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.447
,12711862,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(O)ccc1-c1cc(C)c(-c2ccc(O)cc2C)s1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '20.48', 'le': '0.39', 'lle': '0.94', 'sei': '15.71'}",CHEMBL2332575,,CHEMBL2332575,6.36,False,http://www.openphacts.org/units/Nanomolar,1866315,=,1,True,=,,EC50,nM,,439.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.439
,12711863,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(-c2ccc(O)cc2)sc1-c1ccc(O)cc1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '20.61', 'le': '0.40', 'lle': '1.02', 'sei': '14.38'}",CHEMBL2332574,,CHEMBL2332574,5.82,False,http://www.openphacts.org/units/Nanomolar,1866314,=,1,True,=,,EC50,nM,,1520.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,1.52
,12711864,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2ccsc2-c2ccc(O)cc2Cl)c(Cl)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '17.60', 'le': '0.39', 'lle': '0.14', 'sei': '14.67'}",CHEMBL2332573,,CHEMBL2332573,5.94,False,http://www.openphacts.org/units/Nanomolar,1866313,=,1,True,=,,EC50,nM,,1160.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,1.16
,12711865,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2ccsc2-c2ccc(O)cc2F)c(F)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '13.74', 'le': '0.27', 'lle': '-0.59', 'sei': '10.33'}",CHEMBL2332572,,CHEMBL2332572,4.18,False,http://www.openphacts.org/units/Nanomolar,1866312,=,1,True,=,,EC50,nM,,65900.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,65.9
,12711866,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2csc(-c3ccc(O)cc3Cl)c2)c(Cl)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '18.53', 'le': '0.41', 'lle': '0.45', 'sei': '15.45'}",CHEMBL2332571,,CHEMBL2332571,6.25,False,http://www.openphacts.org/units/Nanomolar,1866311,=,1,True,=,,EC50,nM,,563.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.563
,12711867,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2csc(-c3ccc(O)cc3F)c2)c(F)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '19.63', 'le': '0.39', 'lle': '1.20', 'sei': '14.77'}",CHEMBL2332570,,CHEMBL2332570,5.97,False,http://www.openphacts.org/units/Nanomolar,1866310,=,1,True,=,,EC50,nM,,1060.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,1.06
,12711868,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2cscc2-c2ccc(O)cc2Cl)c(Cl)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '21.79', 'le': '0.48', 'lle': '1.55', 'sei': '18.16'}",CHEMBL2331567,,CHEMBL2331567,7.35,False,http://www.openphacts.org/units/Nanomolar,1866309,=,1,True,=,,EC50,nM,,45.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.045
,12711869,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2cscc2-c2ccc(O)cc2F)c(F)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '22.74', 'le': '0.45', 'lle': '2.15', 'sei': '17.11'}",CHEMBL2332569,,CHEMBL2332569,6.92,False,http://www.openphacts.org/units/Nanomolar,1866308,=,1,True,=,,EC50,nM,,120.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.12
,12711870,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(O)ccc1-c1cscc1-c1ccc(O)cc1C,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '18.56', 'le': '0.36', 'lle': '0.39', 'sei': '13.60'}",CHEMBL2031541,,CHEMBL2031541,5.50,False,http://www.openphacts.org/units/Nanomolar,1866345,=,1,True,=,,EC50,nM,,3150.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,3.15
,12711871,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2cscc2-c2ccc(O)cc2)cc1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '21.05', 'le': '0.41', 'lle': '1.16', 'sei': '13.96'}",CHEMBL2031540,,CHEMBL2031540,5.65,False,http://www.openphacts.org/units/Nanomolar,1866344,=,1,True,=,,EC50,nM,,2250.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,2.25
,12711872,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(O)ccc1-c1ccc(-c2ccc(O)cc2Cl)s1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '18.05', 'le': '0.37', 'lle': '0.26', 'sei': '14.13'}",CHEMBL2332601,,CHEMBL2332601,5.72,False,http://www.openphacts.org/units/Nanomolar,1866343,=,1,True,=,,EC50,nM,,1910.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,1.91
,12711873,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(O)ccc1-c1ccc(-c2ccc(O)cc2F)s1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '21.07', 'le': '0.41', 'lle': '1.39', 'sei': '15.64'}",CHEMBL2332600,,CHEMBL2332600,6.33,False,http://www.openphacts.org/units/Nanomolar,1866342,=,1,True,=,,EC50,nM,,470.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.47
,12711874,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2ccc(-c3ccc(O)cc3Cl)s2)c(Cl)c1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '16.79', 'le': '0.37', 'lle': '-0.14', 'sei': '13.99'}",CHEMBL2332594,,CHEMBL2332594,5.66,False,http://www.openphacts.org/units/Nanomolar,1866336,=,1,True,=,,EC50,nM,,2180.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,2.18
,12711875,[],CHEMBL2339768,Agonist activity at estrogen receptor alpha (unknown origin) expressed in human HepG2 cells coexpressing estrogen response element after 24 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Oc1ccc(-c2ccc(-c3ccc(O)cc3)s2)cc1,,,CHEMBL2331087,J. Med. Chem.,2013.0,"{'bei': '20.98', 'le': '0.40', 'lle': '1.14', 'sei': '13.91'}",CHEMBL204010,,CHEMBL204010,5.63,False,http://www.openphacts.org/units/Nanomolar,1866347,=,1,True,=,,EC50,nM,,2350.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,2.35
,13303684,[],CHEMBL2384638,Antagonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '15.06', 'le': '0.27', 'lle': '-0.40', 'sei': '44.87'}",CHEMBL83,TAMOXIFEN,CHEMBL83,5.59,False,http://www.openphacts.org/units/Nanomolar,1894849,=,1,True,=,,EC50,nM,,2540.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,2.54
,13303685,[],CHEMBL2384638,Antagonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,C=CCc1ccc(OC)c(-c2cc(C=O)cc(O)c2O)c1,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '15.18', 'le': '0.28', 'lle': '1.01', 'sei': '6.46'}",CHEMBL2382126,,CHEMBL2382126,4.32,False,http://www.openphacts.org/units/Nanomolar,1894848,=,1,True,=,,EC50,nM,,48360.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,48.36
,13303686,[],CHEMBL2384638,Antagonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,CC(C)(O)c1ccc2c(c1)C(=O)C[C@H]1[C@@](C)(C(=O)O)CCC[C@]21C,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '15.40', 'le': '0.29', 'lle': '1.44', 'sei': '6.82'}",CHEMBL2382125,,CHEMBL2382125,5.09,False,http://www.openphacts.org/units/Nanomolar,1894847,=,1,True,=,,EC50,nM,,8170.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,8.17
,13303687,[],CHEMBL2384638,Antagonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,C/C(=C/C(=O)C[C@@H](C)[C@]1(C)CC[C@@]2(C)C3=CCC4C(C)(C)[C@H](O)CC[C@]4(C)[C@@H]3CC=C21)C(=O)O,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '10.46', 'le': '0.20', 'lle': '-1.60', 'sei': '6.57'}",CHEMBL2382124,,CHEMBL2382124,4.90,False,http://www.openphacts.org/units/Nanomolar,1894846,=,1,True,=,,EC50,nM,,12570.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,12.57
,13303688,[],CHEMBL2384638,Antagonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,C/C(=C/C(=O)C[C@@H](C)[C@]1(C)CC[C@@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CCC12)C(=O)O,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '10.84', 'le': '0.20', 'lle': '-1.71', 'sei': '7.11'}",CHEMBL2382123,,CHEMBL2382123,5.08,False,http://www.openphacts.org/units/Nanomolar,1894845,=,1,True,=,,EC50,nM,,8320.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,8.32
,13303689,[],CHEMBL2384638,Antagonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,C=C(C)[C@@H]1[C@@H]2O[C@@H]2[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CC/C=C(\C)C(=O)O)CC[C@@]24C)C[C@]13CCC(=O)O,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '11.54', 'le': '0.22', 'lle': '-0.89', 'sei': '6.42'}",CHEMBL2382122,,CHEMBL2382122,5.59,False,http://www.openphacts.org/units/Nanomolar,1894844,=,1,True,=,,EC50,nM,,2550.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,2.55
,13303707,[],CHEMBL2384640,Agonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '32.92', 'le': '0.61', 'lle': '5.36', 'sei': '22.16'}",CHEMBL135,ESTRADIOL,CHEMBL135,8.97,False,http://www.openphacts.org/units/Nanomolar,1894853,=,1,True,=,,EC50,nM,,1.08,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,0.00108
,13303708,[],CHEMBL2384640,Agonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '23.31', 'le': '0.43', 'lle': '3.46', 'sei': '7.32'}",CHEMBL193200,,CHEMBL193200,5.69,False,http://www.openphacts.org/units/Nanomolar,1894852,=,1,True,=,,EC50,nM,,2030.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,2.03
,13303709,[],CHEMBL2384640,Agonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,CCOC(=O)c1ccc(O)cc1,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '26.59', 'le': '0.50', 'lle': '2.85', 'sei': '9.49'}",CHEMBL15841,ETHYLPARABEN,CHEMBL15841,4.42,False,http://www.openphacts.org/units/Nanomolar,1894851,=,1,True,=,,EC50,nM,,38200.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,38.2
,13303710,[],CHEMBL2384640,Agonist activity at human estrogen receptor-alpha by yeast two-hybrid assay in presence of SRC1,B,,,BAO_0000188,BAO_0000357,single protein format,O=C(O)/C=C/c1ccc(O)cc1,,,CHEMBL2380210,Bioorg. Med. Chem. Lett.,2013.0,"{'bei': '29.19', 'le': '0.55', 'lle': '3.30', 'sei': '8.33'}",CHEMBL66879,COUMARIC ACID,CHEMBL66879,4.79,False,http://www.openphacts.org/units/Nanomolar,1894850,=,1,True,=,,EC50,nM,,16120.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,uM,UO_0000065,,16.12
,13319703,[],CHEMBL2387873,Displacement of fluorescent ES2 from human recombinant ERalpha after 2 hrs by fluorimetric analysis,B,,,BAO_0000188,BAO_0000357,single protein format,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,,,CHEMBL2385050,J. Med. Chem.,2013.0,"{'bei': '21.61', 'le': '0.39', 'lle': '2.67', 'sei': '14.00'}",CHEMBL2386284,,CHEMBL2386284,7.77,True,http://www.openphacts.org/units/Nanomolar,1896615,=,1,True,=,,EC50,nM,,17.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,17.0
,13319704,[],CHEMBL2387873,Displacement of fluorescent ES2 from human recombinant ERalpha after 2 hrs by fluorimetric analysis,B,,,BAO_0000188,BAO_0000357,single protein format,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,,,CHEMBL2385050,J. Med. Chem.,2013.0,"{'bei': '20.12', 'le': '0.37', 'lle': '2.13', 'sei': '13.03'}",CHEMBL2386285,,CHEMBL2386285,7.23,True,http://www.openphacts.org/units/Nanomolar,1896614,=,1,True,=,,EC50,nM,,58.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,58.7
,13319705,[],CHEMBL2387873,Displacement of fluorescent ES2 from human recombinant ERalpha after 2 hrs by fluorimetric analysis,B,,,BAO_0000188,BAO_0000357,single protein format,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,,,CHEMBL2385050,J. Med. Chem.,2013.0,"{'bei': '21.06', 'le': '0.38', 'lle': '2.47', 'sei': '13.65'}",CHEMBL3350384,,CHEMBL3350384,7.57,True,http://www.openphacts.org/units/Nanomolar,1896613,=,1,True,=,,EC50,nM,,26.9,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,nM,UO_0000065,,26.9
Not Active,13379699,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCC[Si](CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403350,,CHEMBL2403350,,False,,1906499,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379700,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403349,,CHEMBL2403349,,False,,1906498,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379701,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCC(CC)(c1ccc(N)c(C)c1)c1ccc(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403348,,CHEMBL2403348,,False,,1906497,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379702,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCC(CC)(c1cc(C)c(O)c(C)c1)c1cc(C)c(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403347,,CHEMBL2403347,,False,,1906496,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379703,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCC(CC)(c1ccc(O)cc1)c1ccc(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403346,,CHEMBL2403346,,False,,1906495,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379704,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCCC(CCCC)(c1ccc(O)c(CCC)c1)c1ccc(O)c(CCC)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403344,,CHEMBL2403344,,False,,1906493,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379705,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCc1cc(C(CCC)(CCC)c2ccc(O)c(CCC)c2)ccc1O,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403353,,CHEMBL2403353,,False,,1906502,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379706,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCc1cc(C(CC)(CC)c2ccc(O)c(CCC)c2)ccc1O,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403352,,CHEMBL2403352,,False,,1906501,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379707,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCCC(CCCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403351,,CHEMBL2403351,,False,,1906500,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379708,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCC(CCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403363,,CHEMBL2403363,,False,,1906518,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379709,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCc1cc(C(CC)(CC)c2ccc(O)c(CC)c2)ccc1O,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403360,,CHEMBL2403360,,False,,1906512,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379710,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,Cc1cc(C2(c3ccc(O)c(C)c3)CCCCC2)ccc1O,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403359,,CHEMBL2403359,,False,,1906511,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379711,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,Cc1cc(C2(c3ccc(O)c(C)c3)CCCC2)ccc1O,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403358,,CHEMBL2403358,,False,,1906510,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379712,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCCC(CCCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403357,,CHEMBL2403357,,False,,1906509,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
Not Active,13379713,[],CHEMBL2406176,Agonist activity at human Gal4-ERalpha by reporter gene assay,B,,,BAO_0000188,BAO_0000357,single protein format,CCCC(CCC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,,,CHEMBL2401681,Bioorg. Med. Chem. Lett.,2013.0,,CHEMBL2403356,,CHEMBL2403356,,False,,1906508,,1,False,,,EC50,,,,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,EC50,,,,
